Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-01-18 12:54:08.603 -0700,"Success",0:00:00,0,0,0,"20160118_125408.603/LogFile.txt","","",1
